User ID : 91798848 , Lattitute : 25.06367859, Longitute : 121.5520276, Tweet Number : 871658487000027137, User Location : New Taipei City, Taiwan, Tweet Status : I'm at 台北松山空港 in 臺北市, T’ai-pei Shih w/ @jin_mix https://t.co/uagLYrGKeo
User ID : 135900426 , Lattitute : 32.83459296, Longitute : 130.85842113, Tweet Number : 871657813013123073, User Location : 日本 神奈, Tweet Status : I'm at 熊本空港 / 阿蘇くまもと空港 in 益城町, 熊本県 https://t.co/wTknOUMSP8
User ID : 185171350 , Lattitute : 34.63730831, Longitute : 135.22911966, Tweet Number : 871653506989645825, User Location : KyotoCity⇔KobeCity WestWard, Tweet Status : I'm at 神戸空港駅 in 神戸市, 兵庫県 https://t.co/3BH6xvO4v6
User ID : 2194400468 , Lattitute : 34.667012, Longitute : 133.918235, Tweet Number : 871653404757643265, User Location : (・ω・)ﾉ＜の～んと, Tweet Status : I'm at 岡山駅 新幹線ホーム in Okayama, 岡山県 https://t.co/4Lq591NoYc
User ID : 539622965 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871653118626471937, User Location : 私立愛地共生学園, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/paKiOjLMuB
User ID : 6855912 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871653047415570432, User Location : HND⇄NGO or Osaka ,Japan, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/1SyQVZC2p3
User ID : 83024007 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871649737472176129, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/EsTcOLiDrM
User ID : 83024007 , Lattitute : 34.8600223, Longitute : 136.81606376, Tweet Number : 871649629754060801, User Location : 愛知県常滑市, Tweet Status : I'm at 中部国際空港駅 in Tokoname, Aichi https://t.co/Yb8n2368uK
User ID : 94560761 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871648300323229696, User Location : 横須賀工廠, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 w/ @hks_nishiteu @151tsubame @yamakaba https://t.co/MX2eMJu6Zw
User ID : 2205054823 , Lattitute : 34.424442, Longitute : 135.2296, Tweet Number : 871645863013224449, User Location : , Tweet Status : I'm at 関西空港国際貨物エプロン/ANACargo https://t.co/4iasLeDLW3
User ID : 5888562 , Lattitute : 60.31823948, Longitute : 24.96712295, Tweet Number : 871645644175421440, User Location : Tajimi , Japan, Tweet Status : I'm at ヘルシンキ空港 - @helsinkiairport in Vantaa, Uusimaa https://t.co/4yBFeCCTGB
User ID : 94704300 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 871645467486158848, User Location : 神奈川県, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市, 新潟県 https://t.co/RSp2FZVxhl https://t.co/e65DJ58Gsy
User ID : 92951847 , Lattitute : 34.78974379, Longitute : 135.44304729, Tweet Number : 871643706549514240, User Location : 東北だったり中部だったり関東だったり北陸だったりするところ, Tweet Status : I'm at 551蓬莱 大阪空港「飲茶CAFE」店 in 豊中市, 大阪府 https://t.co/OtH77A9vVd
User ID : 487547668 , Lattitute : 51.27819755, Longitute : 6.76557708, Tweet Number : 871640880352047104, User Location : , Tweet Status : I'm at デュッセルドルフ空港 - @dusairport in Düsseldorf, Nordrhein-Westfalen https://t.co/KZn1suR4Yk
User ID : 2194400468 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871640738269990913, User Location : (・ω・)ﾉ＜の～んと, Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/5AGYXaO4cI
User ID : 49039653 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871640554312007680, User Location : 東京都大洗町, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/9JjdObsGPj
User ID : 2574353336 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871639545384771586, User Location : , Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/aVPTBGXzUt
User ID : 97675573 , Lattitute : 25.06367859, Longitute : 121.5520276, Tweet Number : 871638933024722945, User Location : グンマ→阿佐ヶ谷, Tweet Status : I'm at 台北松山空港 in 臺北市, T’ai-pei Shih https://t.co/giFfKb42VU
User ID : 540876397 , Lattitute : 35.17010155, Longitute : 136.88141361, Tweet Number : 871638634650271744, User Location : , Tweet Status : I'm at 名古屋駅 新幹線ホーム in 名古屋市, 愛知県 https://t.co/egCu9gxaBx
User ID : 1048453933 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871638402432716800, User Location : チーバくん, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/n1WuA2ko7v
User ID : 2205054823 , Lattitute : 34.42410125, Longitute : 135.23007542, Tweet Number : 871637596648222720, User Location : , Tweet Status : I'm at ANA関西空港株式会社 https://t.co/srn1ztZkGC
User ID : 2351932159 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871636958094790656, User Location : Tokyo-7th, Tweet Status : I'm at 中部国際空港 セントレア in 常滑市, 愛知県 https://t.co/kJN3LJpNZe
User ID : 21189048 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871636798514102272, User Location : 神奈川県 横浜市 ゆかりおうこ区, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/T1389RTOB6
User ID : 89194338 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871636086325481472, User Location : ナカムランド, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 https://t.co/VoZLDYRMyi
User ID : 92996789 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871635443300933632, User Location : , Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/rKcCwIh5Wk
User ID : 629404104 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 871635417447231488, User Location : Nagoya Japan. (全国出張中), Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 https://t.co/VNWc4ebqI5
User ID : 67317241 , Lattitute : 34.63677065, Longitute : 135.22864308, Tweet Number : 871633715356741632, User Location : 33.585995, 130.460815, Tweet Status : I'm at 神戸空港 in Kobe, 兵庫県 https://t.co/9Fg9X2OJDl
User ID : 59419052 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871631219380891648, User Location : 札幌市, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/9cCeTL9scj
User ID : 60888208 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871630912961859584, User Location : 江戸川区, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/QbLhbl0Yt8
User ID : 323357674 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871630258348404737, User Location : TOKYO, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/9uZPQC765o
User ID : 85095774 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871629974775705600, User Location :  日本, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/VgaXcdr6pW
User ID : 555203362 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871626369595211784, User Location : 仙台市泉区, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/h69yqNoVuW
User ID : 128938585 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871625883525709824, User Location : 仙台県, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/Ty1Dwn8qKn
User ID : 1485201536 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871625230489354240, User Location : ふくおかから上京しました, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/VU7tFM97rz
User ID : 225090021 , Lattitute : 27.69925327, Longitute : 85.35675338, Tweet Number : 871624750816165888, User Location : , Tweet Status : I'm at トリブバン国際空港 in Kathmandu, Nepal https://t.co/vcsVrq5W2J https://t.co/1FutmqN3H4
User ID : 1495754784 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871622877207986176, User Location : 広島, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/JGpN5kQlQu
User ID : 14684301 , Lattitute : 24.779429, Longitute : 125.29735565, Tweet Number : 871622479474814976, User Location : 東京都板橋区成増, Tweet Status : I'm at 宮古空港 in Miyakojima Shi, 沖縄県, Okinawa Prefecture https://t.co/JRcOD3u9UM
User ID : 2205054823 , Lattitute : 34.43588895, Longitute : 135.24208503, Tweet Number : 871619328197656580, User Location : , Tweet Status : I'm at 南海バス 空港駅 バス停 in 泉佐野市, 大阪府 https://t.co/WFgrp9zPkX
User ID : 2205054823 , Lattitute : 34.43647886, Longitute : 135.24309207, Tweet Number : 871618625928650752, User Location : , Tweet Status : I'm at ホテル日航関西空港 in 泉佐野市, 大阪府 https://t.co/Nwl1ZuPVjs
User ID : 275236386 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871618192996794368, User Location : 彩の国⇄赤味噌県, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/9cT6Oy4RHg
User ID : 107655719 , Lattitute : 38.81721394, Longitute : 139.78945331, Tweet Number : 871617510239604736, User Location : Sakata, YAMAGATA, JPN, Tweet Status : I'm at 庄内空港緩衝緑地公園 in 酒田市, 山形県 https://t.co/IIcqZKo8F5
User ID : 226559246 , Lattitute : 35.9059803, Longitute : 139.6231842, Tweet Number : 871617051374301184, User Location : 岩手→現/幡ヶ谷, Tweet Status : I'm at JR 大宮駅 新幹線ホーム in さいたま市, 埼玉県 https://t.co/ZsLWadT2Qq
User ID : 2205054823 , Lattitute : 34.43578895, Longitute : 135.24462557, Tweet Number : 871617043124060162, User Location : , Tweet Status : I'm at TSUTAYA 関西空港店 in 泉佐野市, 大阪府 https://t.co/FM66mBgeZq
User ID : 164722031 , Lattitute : 37.64807963, Longitute : 138.93881848, Tweet Number : 871616501014564864, User Location : , Tweet Status : I'm at 燕三条駅 上越新幹線11番線ホーム https://t.co/oTgt5XDfFQ
User ID : 2205054823 , Lattitute : 34.4340625, Longitute : 135.24350166, Tweet Number : 871615550702714880, User Location : , Tweet Status : I'm at 泉佐野郵便局 関西空港分室 in 泉南郡田尻町, 大阪府 https://t.co/hh4jGkOTBv
User ID : 182688655 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871615404807946240, User Location : 日本 東京 鼻水, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ct5Kp9xQsc
User ID : 540876397 , Lattitute : 35.6287103, Longitute : 139.74017736, Tweet Number : 871614787247104001, User Location : , Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区, 東京都 https://t.co/LjvFxAVx6T
User ID : 164722031 , Lattitute : 37.44748926, Longitute : 138.8539712, Tweet Number : 871614171154194432, User Location : , Tweet Status : I'm at 長岡駅 上越新幹線ホーム in 長岡市, 新潟県 https://t.co/Yz0sEppTjL
User ID : 1019013146 , Lattitute : 34.43588535, Longitute : 135.24348021, Tweet Number : 871608914994966529, User Location : 永久欠番:松来未祐, Tweet Status : I'm at 関西空港駅 in 泉佐野市, 大阪府 https://t.co/JFudZfHhwy
User ID : 2969172115 , Lattitute : 33.58344586, Longitute : 130.45705676, Tweet Number : 871608358473797633, User Location :  マン庫のR18コーナー Pubic Hair Garage, Tweet Status : I'm at 牧のうどん 空港店 in 福岡市, 福岡県 https://t.co/JSOigF2ay5
User ID : 3591321492 , Lattitute : 25.06367859, Longitute : 121.5520276, Tweet Number : 871608304224677888, User Location : 日本 神奈川, Tweet Status : I'm at 台北松山空港 in 臺北市, T’ai-pei Shih https://t.co/ac6dQeHt37
User ID : 5491152 , Lattitute : 10.81625336, Longitute : 106.66418113, Tweet Number : 871604414871732224, User Location : 新宿界隈、あるいは電波のあるどこか、しばらく東京, Tweet Status : I'm at タンソンニャット国際空港 in Ho Chi Minh City, Vietnam https://t.co/gs1V3NDKZN
User ID : 535321467 , Lattitute : 36.64333753, Longitute : 137.18960124, Tweet Number : 871604033626288129, User Location : , Tweet Status : I'm at 富山きときと空港 in 富山市, 富山県 https://t.co/j9xgKAZfMC
User ID : 57919115 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871601948516077569, User Location : 東京都渋谷区, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/ioInl8y5yp
User ID : 626474582 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871601889720315904, User Location : 愛媛→大阪→愛媛, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 w/ @rinrinyayoi https://t.co/mmO5Bc3SY5
User ID : 18924708 , Lattitute : 2.75472625, Longitute : 101.70426361, Tweet Number : 871601093649846272, User Location : JAPAN, Tweet Status : I'm at クアラルンプール国際空港 - @my_airports in Sepang, Selangor https://t.co/zGHAD3hWgQ
User ID : 235500550 , Lattitute : 35.77236971, Longitute : 140.38779616, Tweet Number : 871600642753744896, User Location : fukuoka, Tweet Status : I'm at 京成 空港第2ビル駅 - @keiseirailway in 成田市, 千葉県 https://t.co/juxHbgzx1m
User ID : 3188456947 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871599279051296768, User Location : さがわちほー, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/JQsSTR7PHa
User ID : 1544970516 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871598000287752192, User Location : , Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 w/ @kero_74 https://t.co/ZDlD0HnTHF
User ID : 83333180 , Lattitute : 41.7756582, Longitute : 140.81601182, Tweet Number : 871597863335329792, User Location : おそら, Tweet Status : I'm at 函館空港 国内線ビジネスラウンジ A Spring in 函館市, 北海道 https://t.co/fLIONMKjzG
User ID : 113041388 , Lattitute : 35.5265858, Longitute : 134.16769445, Tweet Number : 871595437307908097, User Location : 北海道札幌, Tweet Status : I'm at 鳥取空港 / 鳥取砂丘コナン空港 in 鳥取市, 鳥取県 https://t.co/Ug34Et8urf
User ID : 739992787 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871593831871000577, User Location : 宮崎→熊本→福岡, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 w/ @kero_74 https://t.co/sd4OqZg390
User ID : 85095774 , Lattitute : 34.15891792, Longitute : 132.23461309, Tweet Number : 871590267144556544, User Location :  日本, Tweet Status : I'm at 岩国錦帯橋空港 / 岩国飛行場 in 岩国市, 山口県 https://t.co/Hxvnt9eNf2
User ID : 2427438265 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871590027821817856, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/o0Gf5NEtWZ
User ID : 734546785 , Lattitute : 35.6287103, Longitute : 139.74017736, Tweet Number : 871589181172174848, User Location : 東京都大田区, Tweet Status : I'm at JR 品川駅 新幹線ホーム in 港区, 東京都 https://t.co/OXJWqDKoue
User ID : 1939860756 , Lattitute : 34.85968534, Longitute : 136.81491935, Tweet Number : 871587312542633984, User Location : ももちも℃-uteもBouno!も咲き誇れ, Tweet Status : I'm at 中部国際空港 セントレア - @centrairairport in 常滑市, 愛知県 https://t.co/JalQIMICHK
User ID : 2418785600 , Lattitute : 25.06367859, Longitute : 121.5520276, Tweet Number : 871586338486837252, User Location : 名古屋方面に弱い傾向, Tweet Status : I'm at 台北松山空港 in 臺北市, T’ai-pei Shih https://t.co/5S6tLmLRZA
User ID : 85016856 , Lattitute : 33.6036028, Longitute : 130.45354519, Tweet Number : 871585978783322112, User Location : Ｊfactory 福岡 久留米, Tweet Status : I'm at マンガ倉庫 空港店 in 糟屋郡志免町, 福岡県 https://t.co/3OxjSYA9zR
User ID : 2267014052 , Lattitute : 40.0656104, Longitute : 116.60612386, Tweet Number : 871582278878670848, User Location : 黒髪和服の娘の隣, Tweet Status : I'm at 北京首都国際空港 in Beijing https://t.co/tqDeHCYapx
User ID : 92951847 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871581829278691328, User Location : 東北だったり中部だったり関東だったり北陸だったりするところ, Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/h6jCq8grwe
User ID : 65728077 , Lattitute : 13.69240975, Longitute : 100.75035608, Tweet Number : 871580873052893184, User Location : Bangkok, Tweet Status : I'm at スワンナプーム空港 in Bang Phli, Samut Prakan https://t.co/4ceHGk0pH0
User ID : 72007755 , Lattitute : 50.04874817, Longitute : 8.56964383, Tweet Number : 871578887670697984, User Location : Umeå, Sverige, Tweet Status : I'm at フランクフルト空港 - @airport_fra in Frankfurt am Main, Hessen https://t.co/qIFRVGWiQz
User ID : 2521789093 , Lattitute : 34.98468553, Longitute : 135.75944038, Tweet Number : 871578377324572672, User Location : 日本, Tweet Status : I'm at 京都駅 新幹線ホーム in 京都市, 京都府 https://t.co/XAlyDC77Ef
User ID : 2574353336 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871577769855025152, User Location : , Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/hIwhHKzfmd
User ID : 264994154 , Lattitute : 33.83950306, Longitute : 131.03134092, Tweet Number : 871576240322482176, User Location : , Tweet Status : I'm at 北九州空港 in 北九州市, 福岡県 https://t.co/WDQT9zncx8
User ID : 452937375 , Lattitute : 35.9059803, Longitute : 139.6231842, Tweet Number : 871575102412001281, User Location : , Tweet Status : I'm at JR 大宮駅 新幹線ホーム in さいたま市, 埼玉県 https://t.co/dlzbGPLceQ
User ID : 4882399471 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871572952227217408, User Location : 夢のターミナル, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/Ayvnqj8bLJ
User ID : 244798952 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871572868580200449, User Location : 🍊⚓️, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/nWmq7q9VVv
User ID : 137196329 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871571535642976256, User Location : カミヤサキ, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/PBPWvoNPax
User ID : 559290662 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871568417349926915, User Location : 7/1,2 神宮, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/R7DAVIc9Cj
User ID : 5290542 , Lattitute : 32.83459296, Longitute : 130.85842113, Tweet Number : 871567387996426241, User Location : ラフノール, Tweet Status : I'm at 熊本空港 / 阿蘇くまもと空港 in 益城町, 熊本県 https://t.co/V9Qj467N5F
User ID : 1677134269 , Lattitute : 38.13813458, Longitute : 140.92993498, Tweet Number : 871565754952548352, User Location : 悪性隔絶魔境 仙台, Tweet Status : I'm at 仙台国際空港 - @sendai_a_s in 名取市, 宮城県 https://t.co/0RJ8N7x1o7
User ID : 132470889 , Lattitute : 35.768904, Longitute : 140.386194, Tweet Number : 871564554588827648, User Location : 或いはドライブミュージック, Tweet Status : I'm at 成田国際空港警察署 in 成田市, 千葉県 https://t.co/yDFNrdZpjS
User ID : 152486808 , Lattitute : 35.68093543, Longitute : 139.7676964, Tweet Number : 871562874640007168, User Location : Ｌ, Tweet Status : I'm at 東京駅 新幹線ホーム in 千代田区, 東京都 https://t.co/4Yg6DJZXF0
User ID : 263490473 , Lattitute : 32.83440975, Longitute : 130.85845077, Tweet Number : 871562500982091776, User Location : 宮城県仙台市, Tweet Status : I'm at 阿蘇くまもと空港到着ロビー in 上益城郡, 熊本県 https://t.co/0RvIM9hZTO
User ID : 703179930 , Lattitute : 36.401695, Longitute : 136.41321, Tweet Number : 871560462076440576, User Location : 石川県, Tweet Status : I'm at 小松空港 in 小松市, 石川県 https://t.co/kIIFepnxbV
User ID : 324202050 , Lattitute : 37.95175524, Longitute : 139.11343258, Tweet Number : 871560126397898754, User Location : 愛知県西春日井郡豊山町, Tweet Status : I'm at 新潟空港 リムジンバス停留所 in 新潟市, 新潟県 w/ @yoshi_sado https://t.co/4Njo8kJaS0
User ID : 324202050 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 871559987696463873, User Location : 愛知県西春日井郡豊山町, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市, 新潟県 https://t.co/rA87cnTq5z
User ID : 308919708 , Lattitute : 37.95175524, Longitute : 139.11343258, Tweet Number : 871559862571999232, User Location : 佳奈江の隣, Tweet Status : I'm at 新潟空港 リムジンバス停留所 in 新潟市, 新潟県 w/ @okappasatoru14 https://t.co/ER9imlJ6FH
User ID : 3193796396 , Lattitute : 35.77908961, Longitute : 140.38489896, Tweet Number : 871556966639861762, User Location : 串カツ田中　沖ノ鳥島出張所, Tweet Status : I'm at 成田国際空港 第3ターミナル 保安検査場 in 成田市, 千葉県 https://t.co/DicXZRvpvb
User ID : 3193796396 , Lattitute : 35.77908961, Longitute : 140.38489896, Tweet Number : 871556966639861762, User Location : 串カツ田中　沖ノ鳥島出張所, Tweet Status : I'm at 成田国際空港 第3ターミナル 保安検査場 in 成田市, 千葉県 https://t.co/DicXZRvpvb
User ID : 308919708 , Lattitute : 37.95203185, Longitute : 139.11313534, Tweet Number : 871556117226303488, User Location : 佳奈江の隣, Tweet Status : I'm at 新潟空港 - @niigata_airport in 新潟市, 新潟県 w/ @okappasatoru14 https://t.co/A2TqFHbrxA
User ID : 131507077 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871555713541308418, User Location : 北海道 札幌市, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/UzWPf0OpW6
User ID : 3193796396 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871553991813074945, User Location : 串カツ田中　沖ノ鳥島出張所, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/nPPYIOZ18L
User ID : 94560761 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871552319095222272, User Location : 横須賀工廠, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 https://t.co/AvN4k7MAf3
User ID : 89194338 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871552083186655233, User Location : ナカムランド, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/vM020KoIkm
User ID : 49039653 , Lattitute : 25.08096012, Longitute : 121.23681205, Tweet Number : 871552013041115136, User Location : 東京都大洗町, Tweet Status : I'm at 台湾桃園国際空港 in 桃園縣, 臺灣 https://t.co/Q7MXPGadty
User ID : 84802305 , Lattitute : 22.31460357, Longitute : 113.93459199, Tweet Number : 871549968011669504, User Location : Hong Kong, Tweet Status : I'm at 香港国際空港 in Islands District, Hong Kong https://t.co/FyK37eehBy
User ID : 2427438265 , Lattitute : 31.80122976, Longitute : 130.71588422, Tweet Number : 871548497878814722, User Location : , Tweet Status : I'm at 鹿児島空港 in 霧島市, 鹿児島県 https://t.co/HM3vrUJ3mu
User ID : 384901426 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871548069619347456, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/eDichN3T7n
User ID : 109507959 , Lattitute : 34.39849582, Longitute : 132.47497277, Tweet Number : 871546587104890885, User Location : NEVERLAND, Tweet Status : I'm at JR 広島駅 新幹線ホーム in 広島市, 広島県 https://t.co/mdEbV8WAw4
User ID : 1410156288 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 871546040650002432, User Location : 日本 愛知県, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 https://t.co/o4fp7HiuoM
User ID : 65693178 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871545599451176960, User Location : Japan, Anywhare in the World, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/5zsewV0G3u
User ID : 1143806035 , Lattitute : 34.63980199, Longitute : 135.22883534, Tweet Number : 871543361202774017, User Location : はなちゃんを総選挙のステージへ！, Tweet Status : I'm at 神戸空港 海上アクセスターミナル in 神戸市中央区, 兵庫県 https://t.co/bPCORWSbGF
User ID : 235738609 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871541984250527745, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/WV3xEBkm1L
User ID : 180770918 , Lattitute : 38.25988806, Longitute : 140.8818566, Tweet Number : 871541966764376065, User Location : ２階, Tweet Status : I'm at JR仙台駅 新幹線ホーム in 仙台市, 宮城県 https://t.co/uiNt152aFm
User ID : 264994154 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871539606646403073, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/TOsOVNW21q
User ID : 842599994 , Lattitute : 38.2604423, Longitute : 140.88206695, Tweet Number : 871534078759141377, User Location : Everywhere, Tweet Status : I'm at 仙台駅 新幹線中央口改札 in 仙台市, 宮城県 https://t.co/bqcZrnDHWP
User ID : 2263898146 , Lattitute : 34.21866022, Longitute : 134.0187943, Tweet Number : 871533678006075397, User Location : 874 , Tweet Status : I'm at 高松空港 - @tak_oficial_fb in 高松市, 香川県 https://t.co/3N3m1XZw9U
User ID : 2724215042 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871533563929382913, User Location : , Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/mQ45rVvUSp
User ID : 559290662 , Lattitute : 32.91412176, Longitute : 129.92246737, Tweet Number : 871533290246864897, User Location : 7/1,2 神宮, Tweet Status : I'm at 長崎空港 in 大村市, 長崎県 https://t.co/svU4Py6aN4
User ID : 324202050 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 871531263332675584, User Location : 愛知県西春日井郡豊山町, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 w/ @yoshi_sado https://t.co/yEHSOamIwa
User ID : 627274725 , Lattitute : 35.77288467, Longitute : 140.38802073, Tweet Number : 871530557318070272, User Location : こいわ, Tweet Status : I'm at 成田国際空港 in 成田市, 千葉県 https://t.co/6W6prQgDtz
User ID : 308919708 , Lattitute : 35.25373234, Longitute : 136.91915721, Tweet Number : 871529222401138688, User Location : 佳奈江の隣, Tweet Status : I'm at 県営名古屋空港 / 小牧空港 in 豊山町, 愛知県 w/ @okappasatoru14 https://t.co/lue9bgvqwL
User ID : 539622965 , Lattitute : 13.69240975, Longitute : 100.75035608, Tweet Number : 871529221377728515, User Location : 私立愛地共生学園, Tweet Status : I'm at スワンナプーム空港 in Bang Phli, Samut Prakan https://t.co/zooTrZZBMd
User ID : 63155750 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871526640110718976, User Location : 川崎市, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/3ac47C7eae
User ID : 1571929428 , Lattitute : 35.54843152, Longitute : 139.78040725, Tweet Number : 871524050388082688, User Location : たぶん右利き, Tweet Status : I'm at 東京国際空港 / 羽田空港 in 大田区, 東京都 https://t.co/nvIrq4bDno
